"BIOCODE","RB_BIOCODE","CIU_BIOCODE","INACTIVE","DNCDN","TAXONOMIC","TAXON","RANK","CATEGORY","PBC","PARENT_BC","ADD_DATE","END_DATE","RE_ADD_DATE","IWOE_DATE","COMMENTS","RANK_NOTES","UPDATED_TAXON","CHANGE_REASON","KEEP_REASON","GOM_FC","MIN_M_FC","MAX_M_FC","EXCLUDE","EXCLUDE_COMMENT"
"786100000",,"786100000","0",,"CHOREOCOLACEA","CHOREOCOLACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"786110000",,"786110000","0",,"GLOIOPELTIDAC","GLOIOPELTIDACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"787000000",,"787000000","0",,"GIGARTINALES","GIGARTINALES","ORDER","3","0",,,,,,,,,,,,,,,
"787010000",,"787010000","0",,"CALOSIPHONIAC","CALOSIPHONIACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"787020000",,"787020000","0",,"NEMASTOMACEAE","NEMASTOMACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"787030000",,"787030000","0",,"SEBDENIACEAE","SEBDENIACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"787040000",,"787040000","0",,"FURCELLARIACE","FURCELLARIACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"787050000",,"787050000","0",,"SOLIERIACEAE","SOLIERIACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"787060000",,"787060000","0",,"RISSOELLACEAE","RISSOELLACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"787070000",,"787070000","0",,"RHABDONIACEAE","RHABDONIACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"787080000",,"787080000","0",,"RHODOPHYLLIDA","RHODOPHYLLIDACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"787090000",,"787090000","0",,"HYPNEACEAE","HYPNEACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"787100000",,"787100000","0",,"PLOCAMIACEAE","PLOCAMIACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"787110000",,"787110000","0",,"SPHAEROCOCCAC","SPHAEROCOCCACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"787120000",,"787120000","0",,"GRACILARIACEA","GRACILARIACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"787130000",,"787130000","0",,"MYCHODEACEAE","MYCHODEACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"787140000",,"787140000","0",,"ACROTYLACEAE","ACROTYLACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"787150000",,"787150000","0",,"PHYLLOPHORACE","PHYLLOPHORACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"787160000",,"787160000","0",,"GIGARTINACEAE","GIGARTINACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"788000000",,"788000000","0",,"RHODYMENIALES","RHODYMENIALES","ORDER","3","0",,,,,,,,,,,,,,,
"788010000",,"788010000","0",,"CHAMPIACEAE","CHAMPIACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"788020000",,"788020000","0",,"RHODYMENIACEA","RHODYMENIACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"789000000",,"789000000","0",,"CERAMIALES","CERAMIALES","ORDER","3","0",,,,,,,,,,,,,,,
"789010000",,"789010000","0",,"CERAMIACEAE","CERAMIACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"789020000",,"789020000","0",,"DELESSERIACEA","DELESSERIACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"789030000",,"789030000","0",,"RHODOMELACEAE","RHODOMELACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"789040000",,"789040000","0",,"DASYACEAE","DASYACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"791000000",,"791000000","0",,"MYXOPHYCEAE","MYXOPHYCEAE","CLASS","3","0",,,,,,,"https://species.wikimedia.org/w/index.php?title=Myxophyceae&action=edit&redlink=1",,,,,,,,
"792000000",,"792000000","0",,"CHROOCOCCALES","CHROOCOCCALES","ORDER","3","0",,,,,,,,,,,,,,,
"792010000",,"792010000","0",,"CHROOCOCCACEA","CHROOCOCCACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"792020000",,"792020000","0",,"CYANOCHLORIDA","CYANOCHLORIDACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"792030000",,"792030000","0",,"ENTOPHYSALIDA","ENTOPHYSALIDACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"793010000",,"793010000","0",,"DERMOCARPACEA","DERMOCARPACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"793020000",,"793020000","0",,"CHAMAESIPHONA","CHAMAESIPHONACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"793030000",,"793030000","0",,"ENDONEMATACEA","ENDONEMATACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"793040000",,"793040000","0",,"SIPHONONEMATA","SIPHONONEMATACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"794000000",,"794000000","0",,"PLEUROCAPSALE","PLEUROCAPSALES","ORDER","3","0",,,,,,,,,,,,,,,
"794010000",,"794010000","0",,"PLEUROCAPSACE","PLEUROCAPSACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"794020000",,"794020000","0",,"HYELLACEAE","HYELLACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"795000000",,"795000000","0",,"NOSTOCALES","NOSTOCALES","ORDER","3","0",,,,,,,,,,,,,,,
"795010000",,"795010000","0",,"OSCILLATORIAC","OSCILLATORIACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"795020000",,"795020000","0",,"NOSTOCACEAE","NOSTOCACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"795030000",,"795030000","0",,"MICROCHAETACE","MICROCHAETACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"795040000",,"795040000","0",,"RIVULARIACEAE","RIVULARIACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"795050000",,"795050000","0",,"SCYTONEMATACE","SCYTONEMATACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"795060000",,"795060000","0",,"BRACHYTRICHIE","BRACHYTRICHIEAE","FAMILY","3","0",,,,,,,"BASED ON NUMBERING",,,,,,,,
"796000000",,"796000000","0",,"STIGONEMATALE","STIGONEMATALES","ORDER","3","0",,,,,,,,,,,,,,,
"796010000",,"796010000","0",,"PULVINULARIAC","PULVINULARIACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"796020000",,"796020000","0",,"CAPSOSIRACEAE","CAPSOSIRACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"990000000",,"990000000","0",,"CUCURBITALES","CUCURBITALES","ORDER","3","0",,,,,,,"IT IS not accepted see Asteraceae",,,,,,,,
"991000000",,"991000000","0",,"SYNANDRAE","SYNANDRAE","SUBCLASS","3","0",,,,,,,"UNACCEPTED NAME FOR ASTERIDAE http://gernot-katzers-spice-pages.com/engl/spice_bot.html",,,,,,,,
"991010000",,"991010000","0",,"COMPOSITAE","COMPOSITAE","FAMILY","3","0",,,,,,,"IT IS not accepted see Asteraceae",,,,,,,,
"991020000",,"991020000","0",,"LOBELIACEAE","LOBELIACEAE","FAMILY","3","0",,,,,,,,,,,,,,,
"997000000",,"997000000","0",,"AQUATIC EMBRY","AQUATIC EMBRYOPHYTES","FAO GROUPING","3","0",,,,,,,,,,,,,,,
"999000000",,"999000000","0",,"NONSTANDARD","NONSTANDARD","GROUPING","3","0",,,,,,,,,,,,,,,
"999000001",,"999000001","0",,"SESSILEBRANCH","SESSILE BRANCHED","SPECIAL REEF","3","0",,"9/16/2002 0:00",,,,,,,"6","4",,,,,
"999000002",,"999000002","0",,"SESSILECLUMPE","SESSILE CLUMPED","SPECIAL REEF","3","0",,"9/16/2002 0:00",,,,,,,"6","4",,,,,
"999000003",,"999000003","0",,"SESSILEENCRUS","SESSILE ENCRUSTED","SPECIAL REEF","3","0",,"9/16/2002 0:00",,,,,,,"6","4",,,,,
"999000004",,"999000004","0",,"SESSILESTALKE","SESSILE STALKED","SPECIAL REEF","3","0",,"9/16/2002 0:00",,,,,,,"6","4",,,,,
"999000005",,"999000005","0",,"SESSILEUNKNOW","SESSILE UNKNOWN","SPECIAL REEF","3","0",,"9/16/2002 0:00",,,,,,,"6","4",,,,,
"999000006",,"999000006","0",,"BRYOZOAALGAE","BRYOZOA ALGAE","SPECIAL REEF","3","0",,"9/16/2002 0:00",,,,,,,"6","4",,,,,
"999000007",,"999000007","0",,"BRYOZOACORAL","BRYOZOA CORAL","SPECIAL REEF","3","0",,"9/16/2002 0:00",,,,,,,"6","4",,,,,
"999000008",,"999000008","0",,"SPONGE CORAL","SPONGE CORAL","SPECIAL REEF","3","0",,"9/16/2002 0:00",,,,,,,"6","4",,,,,
"999000009",,"999000009","0",,"OCTOCORANTIPA","OCTOCORAL ANTIPATHARIA","SPECIAL REEF","3","0",,"9/16/2002 0:00",,,,,,,"6","4",,,,,
"999000010",,"999000010","0",,"SEA    WHIP","SEA WHIP","SPECIAL REEF","3","0",,"9/16/2002 0:00",,,,,,,"6","4",,,,,
"999001000",,"999001000","1",,"FISH-INFRACLA","FISH-INFRACLASS","GROUPING","1","0",,"8/5/2015 0:00",,,,"ADDED AS CATEGORY HOLDER INACTIVE TAXON",,,,,,,,,
"999001001",,"999001001","0",,"BATOIDEA","BATOIDEA","INFRACLASS","1","0",,"8/5/2015 0:00",,,,"ADDED FOR REEF FISH UNIT","WORMS",,,,,,,,
"999002000","999200001","999200001","1","1","FISH-ORDER","FISH-ORDERS","GROUPING","1","0",,"12/14/2016 0:00","5/8/2018 0:00",,,"ADDED AS CATEGORY HOLDER INACTIVE TAXON",,,,,,,,,
"999002001","999200005","116000000","1","1","MYLIOBATIFORM","MYLIOBATIFORMES","ORDER","1","0",,"12/14/2016 0:00","5/8/2017 0:00",,,"ADDED AS CATEGORY HOLDER INACTIVE TAXON",,,,,,,,,
"999010000",,"999010000","1",,"FISH-SUBORDER","FISH-SUBORDERS","GROUPING","1","0",,,,,,,,,,,,,,,
"999010100",,"999010100","0",,"ARGENTINOIDEI","ARGENTINOIDEI","SUBORDER","1","0",,,,,,,,,,,,,,,
"999010200",,"999010200","0",,"CERATIOIDEI","CERATIOIDEI","SUBORDER","1","0",,,,,,,,,,,,,,,
"999010300",,"999010300","0",,"BLENNIOIDEI","BLENNIOIDEI","SUBORDER","1","0",,"9/15/2002 0:00",,,,"WATCH CLOSELY",,"BLENNIOIDEI",,"5",,,,,
"999010400",,"999010400","0",,"LABROIDEI","LABROIDEI","SUBORDER","1","0",,,,,,,,,,,,,,,
"999010500",,"999010500","0",,"PERCOIDEI","PERCOIDEI","SUBORDER","1","0",,,,,,,,,,,,,,,
"999010600",,"999010600","0",,"SCOMBROIDEI","SCOMBROIDEI","SUBORDER","1","0",,,,,,,,,,,,,,,
"999010800",,"999010800","0",,"GOBIOIDEI","GOBIOIDEI","SUBORDER","1","0",,"5/18/2004 0:00",,,,,,,,"7",,,,,
"999010900",,"999010900","0",,"STROMATEOIDEI","STROMATEOIDEI","SUBORDER","1","0",,"1/10/2008 0:00",,,,,,,,"7",,,,,
"999011000",,"999011000","0",,"BYTHITOIDEI","BYTHITOIDEI","SUBORDER","1","0",,"9/3/2014 0:00",,,,"ADDED FOR PLANKTON",,,,,,,,,
"999011100",,"999011100","0",,"GOBIESOCOIDEI","GOBIESOCOIDEI","SUBORDER","1","0",,"9/3/2014 0:00",,,,"added for plankton",,,,,,,,,
"999011200",,"999011200","0",,"ACANTHUROIDEI","ACANTHUROIDEI","SUBORDER","1","0",,"9/3/2014 0:00",,,,"added for plankton",,,,,,,,,
"999011300",,"999011300","0",,"TRACHINOIDEI","TRACHINOIDEI","SUBORDER","1","0",,"11/24/2014 0:00",,,,"added for plankton",,,,,,,,,
"999011400",,"999011400","0",,"CONGROIDEI","CONGROIDEI","SUBORDER","1","0",,"2/16/2016 0:00",,,,"added for reeffish",,,,,,,,,
"999011500",,"999011500","0",,"GONOSTOMATOID","GONOSTOMATOIDEI","SUBORDER","1","0",,"3/24/2020 0:00",,,,"ADDED FOR PLANKTON",,,,,,,,,
"999011600",,"999011600","0",,"PHOSICHTHYOID","PHOSICHTHYOIDEI","SUBORDER","1","0",,"2/11/2021 0:00",,,,"REDO OF STOMIIFORMES",,,,,,,,,
"999014000","999011400","999011400","1","1","CONGROIDEI","CONGROIDEI","SUBORDER","1","0",,"5/16/2016 0:00","5/22/2018 0:00",,,"this biocde is wrong but I retained for backwards compatibility",,,,,,,,,
"999020000",,"999020000","1",,"FISH-SUBFAMIL","FISH-SUBFAMILIES","GROUPING","1","0",,,,,,,,,,,,,,,
"999020100",,"999020100","0",,"EPINEPHELINAE","EPINEPHELINAE","SUBFAMILY","1","1","170020000",,,,,,,,,,,,,,
"999020200",,"999020200","0",,"MYROPHINAE","MYROPHINAE","SUBFAMILY","1","0",,,,,,,,,,,,,,,
"999020300",,"999020300","0",,"ANTHIINAE","ANTHIINAE","SUBFAMILY","1","1","170020000",,,,,,,,,,,,,,
"999020400",,"999020400","0",,"GRAMMISTINAE","GRAMMISTINAE","SUBFAMILY","1","1","170020000",,,,,,,,,,,,,,
"999020500",,"999020500","0",,"BOTHINAE","BOTHINAE","SUBFAMILY","1","0",,,,,,,,,,,,,,,
"999020600",,"999020600","0",,"PARALICHTHYIN","PARALICHTHYINAE","SUBFAMILY","1","0",,"9/15/2002 0:00",,,,,,"PARALICHTHYIDAE","6","5",,,,,
"999020700",,"999020700","0",,"MONACANTHINAE","MONACANTHINAE","SUBFAMILY","1","0",,,,,,,,,,,,,,,
"999020800",,"999020800","0",,"BALISTINAE","BALISTINAE","SUBFAMILY","1","0",,,,,,,,,,,,,,,
"999020900",,"999020900","0",,"DIODONTINAE","DIODONTINAE","SUBFAMILY","1","0",,,,,,,,,,,,,,,
"999021000",,"999021000","0",,"LAMPANYCTINAE","LAMPANYCTINAE","SUBFAMILY","1","0",,,,,,,,,,,,,,,
"999021100",,"999021100","0",,"MYCTOPHINAE","MYCTOPHINAE","SUBFAMILY","1","0",,,,,,,,,,,,,,,
"999021200",,"999021200","0",,"SERRANINAE","SERRANINAE","SUBFAMILY","1","1","170020000",,,,,,,,,,,,,,
"999021300",,"999021300","0",,"APSILINAE","APSILINAE","SUBFAMILY","1","1","170150000",,,,,,,,,,,,,,
"999021400",,"999021400","0",,"ETELINAE","ETELINAE","SUBFAMILY","1","1","170150000",,,,,,,,,,,,,,
"999021500",,"999021500","0",,"LUTJANINAE","LUTJANINAE","SUBFAMILY","1","1","170150000",,,,,,,,,,,,,,
"999021600","999027700","999027700","1","1","MELANOSTOMIIN","MELANOSTOMINNAE","SUBFAMILY","1","1","122250000","9/15/2002 0:00","2/11/2021 0:00",,,,,"MELANOSTOMIINAE","1","5",,,,,
"999021700",,"999021700","0",,"IDIACANTHINAE","IDIACANTHINAE","SUBFAMILY","1","1","122250000","4/10/2002 0:00",,,,,,,,,,,,,
"999021800",,"999021800","0",,"SCOMBRINAE","SCOMBRINAE","SUBFAMILY","1","1","170440000","9/16/2002 0:00",,,,,,,"6",,,,,,
"999021900",,"999021900","0",,"TETRAODONTINA","TETRAODONTINAE","SUBFAMILY","1","0",,"9/16/2002 0:00",,,,,,,"6",,,,,,
"999022100",,"999022100","0",,"OPHICHTHINAE","OPHICHTHINAE","SUBFAMILY","1","0",,"3/3/2005 0:00",,,,,,,,"7",,,,,
"999023000",,"999023000","0",,"LIOPROPOMATIN","LIOPROPOMATINAE","SUBFAMILY","1","1","170020000","4/8/2007 0:00",,,,,,,,"7",,,,,
"999024000",,"999024000","0",,"SYMPHURINAE","SYMPHURINAE","SUBFAMILY","1","0",,"7/16/2007 0:00",,,,,,,,"7",,,,,
"999025000",,"999025000","0",,"BYTHITINAE","BYTHITINAE","SUBFAMILY","1","0",,"2/25/2008 0:00",,,,,,,,"7",,,,,
"999025100",,"999025100","0",,"STOMIINAE","STOMIINAE","SUBFAMILY","1","1","122250000","7/21/2009 0:00",,,,,,,,"7",,,,,
"999025200",,"999025200","0",,"MYRIPRISTINAE","MYRIPRISTINAE","SUBFAMILY","1","0",,"7/20/2009 0:00",,,,,,,,"7",,,,,
"999026000",,"999026000","0",,"ILYOPHINAE","ILYOPHINAE","SUBFAMILY","1","0",,"7/20/2009 0:00",,,,,,,,"7",,,,,
"999026100",,"999026100","0",,"HOLOCENTRINAE","HOLOCENTRINAE","SUBFAMILY","1","0",,"3/2/2010 0:00",,,,"ADDED FOR PLANKTON FIRST INSTANCE IS 63-072 METHOT",,,,,,,,,
"999026200",,"999026200","0",,"MICROSTOMATIN","MICROSTOMATINAE","SUBFAMILY","1","0",,"3/26/2014 0:00",,,,"added for plankton",,,,,,,,,
"999026300",,"999026300","0",,"BATHYLAGINAE","BATHYLAGINAE","SUBFAMILY","1","0",,"9/3/2014 0:00",,,,"added for plankton",,,,,,,,,
"999026400",,"999026400","0",,"BROTULINAE","BROTULINAE","SUBFAMILY","1","0",,"9/3/2014 0:00",,,,"added for plankton",,,,,,,,,
"999026500",,"999026500","0",,"NEOBYTHITINAE","NEOBYTHITINAE","SUBFAMILY","1","0",,"9/3/2014 0:00",,,,"added for plankton",,,,,,,,,
"999026600",,"999026600","0",,"OPHIDIINAE","OPHIDIINAE","SUBFAMILY","1","0",,"9/3/2014 0:00",,,,"added for plankton",,,,,,,,,
"999026700",,"999026700","0",,"PHYCINAE","PHYCINAE","SUBFAMILY","1","0",,"9/3/2014 0:00",,,,"added for plankton",,,,,,,,,
"999026800",,"999026800","0",,"SYNGNATHINAE","SYNGNATHINAE","SUBFAMILY","1","0",,"9/3/2014 0:00",,,,"added for plankton",,,,,,,,,
"999026900",,"999026900","0",,"MERLUCCIINAE","MERLUCCIINAE","SUBFAMILY","1","0",,"11/2/2016 0:00",,,,"added for plankton",,,,,,,,,
"999027000",,"999027000","0",,"ATHERININAE","ATHERININAE","SUBFAMILY","1","0",,"7/9/2020 0:00",,,,"added for plankton archive",,,,,,,,,
"999027100",,"999027100","0",,"HIPPOCAMPINAE","HIPPOCAMPINAE","SUBFAMILY","1","0",,"7/9/2020 0:00",,,,"added for plankton archive",,,,,,,,,
"999027200",,"999027200","0",,"MACRORAMPHOSI","MACRORAMPHOSINAE","SUBFAMILY","1","0",,"7/9/2020 0:00",,,,"added for plankton archive",,,,,,,,,
"999027300",,"999027300","0",,"MACROURINAE","MACROURINAE","SUBFAMILY","1","0",,"7/9/2020 0:00",,,,"added for plankton archive",,,,,,,,,
"999027400",,"999027400","0",,"POECILOPSETTI","POECILOPSETTINAE","SUBFAMILY","1","0",,"7/9/2020 0:00",,,,"added for plankton archive",,,,,,,,,
"999027500",,"999027500","0",,"PTERELEOTRINA","PTERELEOTRINAE","SUBFAMILY","1","0",,"7/9/2020 0:00",,,,"added for plankton archive",,,,,,,,,
"999027600",,"999027600","0",,"SYNODONTINAE","SYNODONTINAE","SUBFAMILY","1","0",,"7/9/2020 0:00",,,,"added for plankton archive",,,,,,,,,
"999027700",,"999027700","0",,"MELANOSTOMIIN","MELANOSTOMIINAE","SUBFAMILY","1","1","122250000","2/11/2021 0:00",,,,"FIXES MISSPELLING",,,,,,,,,
"999027800",,"999027800","0",,"ASTRONESTHINA","ASTRONESTHINAE","SUBFAMILY","1","1","122250000","2/11/2021 0:00",,,,,,,,,,,,,
"999027900",,"999027900","0",,"CHAULIODONTIN","CHAULIODONTINAE","SUBFAMILY","1","1","122250000","2/11/2021 0:00",,,,,,,,,,,,,
"999028000",,"999028000","0",,"MALACOSTEINAE","MALACOSTEINAE","SUBFAMILY","1","1","122250000","2/11/2021 0:00",,,,,,,,,,,,,
"999028100",,"999028100","0",,"MAUROLICINAE","MAUROLICINAE","SUBFAMILY","1","0",,"2/11/2021 0:00",,,,,,,,,,,,,
"999028200",,"999028200","0",,"STERNOPTYCHIN","STERNOPTYCHINAE","SUBFAMILY","1","0",,"2/11/2021 0:00",,,,,,,,,,,,,
"999030000",,"999030000","1",,"FISH-SUPERFAM","FISH-SUPERFAMILYS","GROUPING","1","0",,,,,,,,,,,,,,,
"999030001",,"999030001","0",,"CERATIOIDEA","CERATIOIDEA","SUPERFAMILY","1","0",,"9/15/2002 0:00",,,,,,"CERATIOIDEI","1","5",,,,,
"999030002","999030004","122250000","1",,"STOMIATIOIDEA","STOMIATIOIDEA","SUPERFAMILY","1","0",,"9/15/2002 0:00","3/24/2020 0:00",,,,,"STOMIIDAE","6","5",,,,,
"999030003",,"999030003","0",,"CETOMIMOIDEA","CETOMIMOIDEA","SUPERFAMILY","1","0",,"9/15/2002 0:00",,,,,,,"6","5",,,,,
"999030004","122250000","122250000","1",,"STOMIOIDEA","STOMIOIDEA","SUPERFAMILY","1","0",,"3/24/2020 0:00","2/11/2021 0:00",,,"No direct replacement without considering changes in Stomiiformes deactivated.",,,"6","5",,,,,
"999040000",,"999040000","1",,"FISH-TRIBES","FISH TRIBES","GROUPING","1","0",,"9/16/2002 0:00",,,,,,,"6",,,,,,
"999040100",,"999040100","0",,"SCOMBEROMORIN","SCOMBEROMORINI","TRIBE","1","0",,"9/16/2002 0:00",,,,,,,"6",,,,,,
"999040200",,"999040200","0",,"THUNNINI","THUNNINI","TRIBE","1","0",,"9/16/2002 0:00",,,,,,,"6",,,,,,
"999040300",,"999040300","0",,"SCOMBERINI","SCOMBERINI","TRIBE","1","0",,"9/16/2002 0:00",,,,,,,"6",,,,,,
"999040400",,"999040400","0",,"SARDINI","SARDINI","TRIBE","1","0",,"9/16/2002 0:00",,,,,,,"6",,,,,,
"999040500",,"999040500","0",,"SCOMBRINI","SCOMBRINI","TRIBE","1","0",,"7/21/2009 0:00",,,,,,,,"7",,,,,
"999040600",,"999040600","0",,"EPINEPHELINI","EPINEPHELINI","TRIBE","1","0",,"1/7/2011 0:00",,,,"added plankton",,,,,,,,,
"999040700",,"999040700","0",,"GRAMMISTINI","GRAMMISTINI","TRIBE","1","0",,"1/7/2011 0:00",,,,"added plankton",,,,,,,,,
"999040800",,"999040800","0",,"LIOPROPOMINI","LIOPROPOMINI","TRIBE","1","0",,"1/7/2011 0:00",,,,"added plankton",,,,,,,,,
"999040900",,"999040900","0",,"OPHICHTHINI","OPHICHTHINI","TRIBE","1","0",,"10/10/2012 0:00",,,,"added for plankton",,,,,,,,,
"999100400",,"999100400","0",,"CRUSTACEA","CRUSTACEA","SUBPHYLUM","2","0",,"8/2/2002 0:00",,,,,"WOMRS",,"4",,,,,,
"999100401",,"999100401","0",,"ANOMURA","ANOMURA","INFRAORDER","2","0",,"9/16/2002 0:00",,,,,"WOMRS",,"6","4",,,,,
"999100402",,"999100402","0",,"BRACHYURA","BRACHYURA","INFRAORDER","2","0",,"8/2/2002 0:00",,,,,"WOMRS",,"4","4",,,,,
"999100405",,"999100405","0",,"PAGUROIDEA","PAGUROIDEA","SUPERFAMILY","2","0",,"9/16/2002 0:00",,,,,"WOMRS",,"6","4",,,,,
"999100406",,"999100406","0",,"GALATHEOIDEA","GALATHEOIDEA","SUPERFAMILY","2","0",,"12/13/2016 0:00",,,,,"WOMRS",,"6","4",,,,,
"999100407",,"999100407","0",,"XANTHOIDEA","XANTHOIDEA","SUPERFAMILY","2","0",,"2/14/2017 0:00",,,,,"WOMRS",,"6","4",,,,,
"999100408",,"999100408","0",,"MAJOIDEA","MAJOIDEA","SUPERFAMILY","2","0",,"3/25/2019 0:00",,,,,"WOMRS",,,"4",,,,,
"999110100",,"999110100","0",,"DENDROBRANCHI","DENDROBRANCHIATA","SUBORDER","2","0",,"9/17/2002 0:00",,,,,,,"6","4",,,,,
"999110500",,"999110500","0",,"PENAEOIDEA","PENAEOIDEA","SUPERFAMILY","2","0",,"9/17/2002 0:00",,,,,,,"6","4",,,,,
"999110600",,"999110600","0",,"THALASSINIDEA","THALASSINIDEA","SUPERFAMILY","2","0",,"1/31/2017 0:00",,,,,,,,,,,,,
"999111000",,"999111000","0",,"PLEOCYEMATA","PLEOCYEMATA","SUBORDER","2","0",,"9/17/2002 0:00",,,,,,,"6","4",,,,,
"999111500",,"999111500","0",,"STENOPODIDEA","STENOPODIDEA","INFRAORDER","2","0",,"9/17/2002 0:00",,,,,,,"6","4",,,,,
"999200001",,"999200001","1",,"FISH-ORDER","FISH-ORDERS","GROUPING","1","0",,,,,,,,,,,,,,,
"999200002",,"999200002","0",,"OSMERIFORMES","OSMERIFORMES","ORDER","1","0",,"4/8/2007 0:00",,,,,,,,"7",,,,,
"999200003","999030003","999030003","1",,"CETOMIMIFORME","CETOMIMIFORMES","ORDER","1","0",,"9/3/2014 0:00","9/3/2014 0:00",,,"added for plankton",,"CETOMIMOIDEA",,,,,,,
"999200004",,"999200004","0",,"POLYMIXIIFORM","POLYMIXIIFORMES","ORDER","1","0",,,,,,,,,,,,,,,
"999200005","116000000","116000000","1",,"MYLIOBATIFORM","MYLIOBATIFORMES","ORDER","1","0",,"5/8/2018 0:00","3/25/2019 0:00",,,"ADDED AS CATEGORY HOLDER INACTIVE TAXON",,,,,,,,,
"999210000",,"999210000","1",,"FISH-SUPERORD","FISH-SUPERORDERS","GROUPING","1","0",,,,,,,,,,,,,,,
"999210001",,"999210001","0",,"ELOPOMORPHA","ELOPOMORPHA","SUPERORDER","1","0",,"9/3/2014 0:00",,,,"added for plankton","WORMS",,,,,,,,
"999910000",,"999910000","1",,"FISH-COMBINAT","FISH-COMBINATIONS","GROUPING","1","0",,,,,,,,,,,,,,,
"999910100",,"999910100","0",,"MYCTEROINTPHE","MYCTEROPERCA INTERSTITIALIS/PHENAX","SPECIES COMPLEX","1","1","170022100",,,,,,,,,,,,,,
"999910200",,"999910200","0",,"SCAD","SCAD","SPECIES COMPLEX","1","1","170110000",,,,,,,,,,,,,,
"999910300",,"999910300","0",,"LUTJANUSYNMAH","LUTJANUS SYNAGRIS/MAHOGANI","SPECIES COMPLEX","1","1","170151100","5/24/2012 0:00",,,,"added for planton",,,,,,,,,
"999910400",,"999910400","1",,"UNID.FISHEGGS","UNIDENTIFIED FISH EGGS","SPECIAL PLANKTON","1","0",,"8/24/2018 0:00",,,,"ADDED TO SUPPORT ICHPPSI",,,,,,,,,
"999910500",,"999910500","1",,"NOFISHLARVAE","NO FISH LARVAE IN SAMPLE","SPECIAL PLANKTON","1","0",,"8/24/2018 0:00",,,,"ADDED TO SUPPORT ICHPPSI",,,,,,,,,
"999910600",,"999910600","1",,"DISINT.FISH","DISINTIGRATED FISH LARVAE","SPECIAL PLANKTON","1","0",,"8/24/2018 0:00",,,,"ADDED TO SUPPORT ICHPPSI",,,,,,,,,
"999910700",,"999910700","0",,"SARDIN_HARENG","SARDINELLA/HARENGULA","SPECIAL PLANKTON","1","0",,"8/24/2018 0:00",,,,,,,,,,,,,
"999910800",,"999910800","0",,"CITHAR_ETROPU","CITHARICHTHYS/ETROPUS","SPECIAL PLANKTON","1","0",,"6/9/2020 0:00",,,,"Added as place holder for IchPPSI Entry as bugs are worked out",,,,,,,,,
"999990000",,"999990000","0",,"MISC.INVERTS","MISCELLANEOUS INVERTEBRATES","SPECIAL GROUP","3","0",,"8/24/2018 0:00",,,,,,,,,,,,,
"999991000",,"999991000","0",,"CNIDARIA","CNIDARIA","PHYLUM","3","0",,"9/16/2002 0:00",,,,,"WORMS",,"6",,,,,,
"999997000",,"999997000","0",,"DEMOSPONGIAE","DEMOSPONGIAE","CLASS","3","0",,"9/16/2002 0:00",,,,,"WORMS",,"6","4",,,,,
"999997020","617170100","617170100","1","1","AGELAS","AGELAS","GENUS","3","0","617170000","9/16/2002 0:00","2/11/2021 0:00",,,"PUT BACK UNDER HYDROZOA",,,"6","4",,,,,
